team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Bournemouth,Simon Francis,2.0,DEF,2018-19,1,45.0,0.0,0.016,0.2,0.028000000000000004,1,37,1.1249389744163736,1.95296366811265,0.1570281158881257,2019-05-04,2.5280636430856016,1.83060147894745
Bournemouth,Simon Francis,2.0,DEF,2018-19,1,45.0,0.0,0.016,0.2,0.028000000000000004,1,38,0.8656727672249809,1.837051477424184,0.1509321760149659,2019-05-12,2.2962669178398483,1.7595498021603602
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,1,1.8533682718988576,0.9759232740600188,0.3853376897227158,2018-08-11,4.238705961621573,3.5863203299131756
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,2,1.2908912579233258,1.5860884145960583,0.2324320517438003,2018-08-18,3.523323309667126,3.0689295868781157
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,3,1.4129451545295546,1.3407986863683423,0.2839119249730034,2018-08-25,3.696857079502558,3.1995003851081547
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,4,0.8197893401886436,2.212099755428348,0.0857285258756461,2018-09-01,2.9055178660642897,2.616952018317887
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,5,1.725268491012931,1.3497146708711592,0.3124459747664656,2018-09-15,4.037714465779397,3.4304199569428446
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,6,1.1953449018058957,1.6562955758692923,0.2118793686695796,2018-09-22,3.407224270475475,2.9864628650398
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,7,1.3260820747704156,1.5682553767334904,0.2387008908666006,2018-10-01,3.5647829656370167,3.09800207531783
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,8,1.075442027110205,1.4959130438530115,0.2263698185219181,2018-10-06,3.3018118456321233,2.923256252089331
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,9,1.3571271037581354,1.17026064287171,0.3062000945027126,2018-10-20,3.663327198260848,3.1856184577379842
